,-180,-178,-176,-174,-172,-170,-168,-166,-164,-162,-160,-158,-156,-154,-152,-150,-148,-146,-144,-142,-140,-138,-136,-134,-132,-130,-128,-126,-124,-122,-120,-118,-116,-114,-112,-110,-108,-106,-104,-102,-100,-98,-96,-94,-92,-90,-88,-86,-84,-82,-80,-78,-76,-74,-72,-70,-68,-66,-64,-62,-60,-58,-56,-54,-52,-50,-48,-46,-44,-42,-40,-38,-36,-34,-32,-30,-28,-26,-24,-22,-20,-18,-16,-14,-12,-10,-8,-6,-4,-2,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,120,122,124,126,128,130,132,134,136,138,140,142,144,146,148,150,152,154,156,158,160,162,164,166,168,170,172,174,176,178
90,-4224.0,-4226.54101562,-4226.54541016,-4226.55029297,-4226.5546875,-4226.55908203,-4226.56689453,-4226.58105469,-4226.59472656,-4226.60791016,-4226.62060547,-4226.6328125,-4226.65136719,-4226.671875,-4226.69140625,-4226.7109375,-4226.72900391,-4226.74755859,-4226.77246094,-4226.796875,-4226.81982422,-4226.84277344,-4226.86425781,-4226.88916016,-4226.91601562,-4226.94287109,-4226.96826172,-4226.99316406,-4227.01708984,-4227.04589844,-4227.07421875,-4227.10253906,-4227.12939453,-4227.15673828,-4227.18408203,-4227.21484375,-4227.24560547,-4227.27587891,-4227.30566406,-4227.33496094,-4227.36669922,-4227.40039062,-4227.43408203,-4227.46777344,-4227.50097656,-4227.53417969,-4227.54785156,-4227.56201172,-4227.57617188,-4227.59033203,-4227.60449219,-4227.62060547,-4227.64013672,-4227.65917969,-4227.67919922,-4227.69873047,-4227.71923828,-4227.74316406,-4227.76855469,-4227.79394531,-4227.8203125,-4227.84667969,-4227.87451172,-4227.90527344,-4227.93701172,-4227.96875,-4228.00146484,-4228.03417969,-4228.06933594,-4228.10546875,-4228.14257812,-4228.18017578,-4228.21826172,-4228.25634766,-4228.29589844,-4228.33642578,-4228.37695312,-4228.41796875,-4228.45947266,-4228.50097656,-4228.54248047,-4228.58349609,-4228.62548828,-4228.66748047,-4228.70996094,-4228.75048828,-4228.79003906,-4228.83007812,-4228.86962891,-4228.90966797,-4228.94970703,-4228.97265625,-4228.99462891,-4229.01757812,-4229.04003906,-4229.0625,-4229.08300781,-4229.09960938,-4229.11572266,-4229.1328125,-4229.14892578,-4229.16552734,-4229.17724609,-4229.18701172,-4229.19677734,-4229.20654297,-4229.21630859,-4229.22558594,-4229.22851562,-4229.23095703,-4229.23388672,-4229.23681641,-4229.23974609,-4229.23876953,-4229.234375,-4229.22998047,-4229.22558594,-4229.22119141,-4229.21679688,-4229.20654297,-4229.1953125,-4229.18359375,-4229.17236328,-4229.16064453,-4229.14794922,-4229.12988281,-4229.11230469,-4229.09423828,-4229.07617188,-4229.05810547,-4229.03662109,-4229.01269531,-4228.98925781,-4228.96533203,-4228.94189453,-4228.91796875,-4228.86914062,-4228.82080078,-4228.77197266,-4228.72363281,-4228.67480469,-4228.62451172,-4228.57177734,-4228.51904297,-4228.46630859,-4228.41308594,-4228.359375,-4228.3046875,-4228.24853516,-4228.19238281,-4228.13574219,-4228.07861328,-4228.02148438,-4227.96386719,-4227.90625,-4227.84765625,-4227.7890625,-4227.72998047,-4227.67138672,-4227.61376953,-4227.55566406,-4227.49707031,-4227.43847656,-4227.37890625,-4227.32324219,-4227.26757812,-4227.21191406,-4227.15576172,-4227.09960938,-4227.04443359,-4226.99414062,-4226.94433594,-4226.89355469,-4226.84277344,-4226.79199219,-4226.74658203,-4226.70458984,-4226.66259766,-4226.62060547,-4226.578125
89,-2262.28881836,-2014.27026367,-1938.54626465,-1827.04675293,-1596.91308594,-1429.72839355,-1420.93164062,-1507.44140625,-1464.64807129,-1372.6184082,-1384.30761719,-1236.37780762,-1476.24963379,-1637.76867676,-1668.64562988,-1485.48510742,-1587.99182129,-1606.09570312,-1585.58752441,-1616.78564453,-1896.27270508,-1942.3302002,-1988.05834961,-1718.26147461,-1652.90246582,-1479.23999023,-1880.3112793,-1915.91259766,-2200.71533203,-1990.8404541,-1589.16821289,-1460.8359375,-1299.86779785,-1191.09033203,-1331.52941895,-1212.94616699,-1135.50036621,-1144.0357666,-1200.21936035,-1223.85180664,-1200.56750488,-1185.54772949,-1150.25292969,-1128.78710938,-1130.44165039,-1110.11853027,-1287.46875,-1341.5480957,-1350.34313965,-1388.6739502,-1418.68505859,-1431.54174805,-1432.64257812,-1406.38696289,-1552.72009277,-2317.58666992,-2660.40478516,-2787.52563477,-2886.23632812,-3105.68286133,-3029.5715332,-3102.50463867,-3201.97265625,-3141.05297852,-3955.80615234,-4138.82666016,-4037.98632812,-4008.77880859,-4005.73339844,-4034.98291016,-4061.19482422,-4071.05444336,-4085.55175781,-4126.35107422,-4154.24951172,-4177.87695312,-4196.07861328,-4202.57958984,-4207.69824219,-4212.80761719,-4217.87304688,-4222.65429688,-4227.13623047,-4231.32763672,-4235.18945312,-4238.82861328,-4242.25585938,-4245.38525391,-4248.06640625,-4250.05273438,-4250.94970703,-4250.99414062,-4256.00292969,-4273.1171875,-4275.48095703,-4274.51367188,-4273.47558594,-4272.68603516,-4272.12353516,-4271.88427734,-4272.02880859,-4272.70458984,-4274.3203125,-4276.41699219,-4280.97607422,-4284.23486328,-4282.97509766,-4279.59472656,-4275.40039062,-4270.52246094,-4264.68017578,-4257.4140625,-4248.20605469,-4236.61865234,-4223.70605469,-4220.48925781,-4234.89306641,-4251.34912109,-4264.53125,-4274.72705078,-4283.08837891,-4290.40429688,-4292.45117188,-4287.04833984,-4284.69384766,-4290.13574219,-4320.22021484,-4350.35595703,-4357.67675781,-4353.77392578,-4332.40429688,-4275.70849609,-4273.64648438,-4276.57519531,-4277.83447266,-4276.49560547,-4271.0078125,-4264.26708984,-4256.76708984,-4248.34570312,-4238.98632812,-4229.21289062,-4222.35595703,-4232.40625,-4248.35986328,-4247.91748047,-4251.01757812,-4256.50732422,-4263.05078125,-4269.82519531,-4274.703125,-4272.74121094,-4264.82617188,-4280.58740234,-4300.88085938,-4311.04345703,-4322.90478516,-4073.43383789,-3898.71044922,-3800.32446289,-3470.79931641,-2945.09594727,-2340.02001953,-1902.34130859,-1691.67053223,-1899.07922363,-1963.02844238,-2010.66113281,-2024.73706055,-1934.64453125,-1982.20385742,-2191.47167969,-2644.55297852,-2582.42626953,-2573.70141602,-2606.78930664,-2611.40600586,-2603.52954102,-2545.7097168,-2449.50927734
88,-3736.91113281,-3472.5637207,-3291.6862793,-3319.98974609,-3631.38110352,-3844.86694336,-3906.05712891,-3279.35473633,-3659.64306641,-3687.73828125,-3670.00146484,-3682.8190918,-3616.73999023,-3398.70654297,-3332.68237305,-3242.31762695,-3705.84057617,-3583.45043945,-3560.14819336,-3617.71435547,-3439.23876953,-2909.05517578,-3308.17041016,-3402.6484375,-3472.84570312,-3502.32250977,-3504.9074707,-3300.62670898,-3269.51904297,-3204.45898438,-3263.20166016,-3218.08325195,-3325.42456055,-3318.27392578,-3276.3449707,-3251.3671875,-3235.55200195,-3236.58300781,-3250.88427734,-3275.94335938,-3088.06567383,-2725.84741211,-2443.20800781,-2131.41088867,-1795.38745117,-1569.45239258,-1692.1829834,-2647.26025391,-2808.82666016,-2831.7565918,-2681.1730957,-2491.53710938,-2285.99047852,-2162.37109375,-1963.24108887,-1493.07666016,-1386.7532959,-1410.7890625,-1381.36523438,-1395.57287598,-1390.77319336,-1536.17004395,-1809.10168457,-2228.82666016,-1947.5592041,-2490.88818359,-3290.56054688,-3289.29638672,-3409.30615234,-3893.77783203,-3939.51391602,-3783.02294922,-3774.50073242,-3839.35961914,-3813.82519531,-3951.08081055,-4030.3918457,-4077.58325195,-4141.17333984,-4207.14697266,-4224.734375,-4240.8359375,-4256.25830078,-4269.53564453,-4280.18652344,-4289.36035156,-4299.66601562,-4316.96826172,-4323.67724609,-4310.15234375,-4286.66601562,-4284.41894531,-4283.46972656,-4304.17431641,-4361.38623047,-4362.99169922,-4318.73095703,-4308.88525391,-4305.14794922,-4305.00683594,-4305.39404297,-4309.14794922,-4311.50292969,-4299.21142578,-4282.54931641,-4314.6640625,-4332.23193359,-4358.34179688,-4375.83203125,-4386.38232422,-4379.9453125,-4371.8515625,-4354.69433594,-4343.97949219,-4324.55126953,-4305.04931641,-4317.74658203,-4322.82958984,-4327.44775391,-4322.71533203,-4312.51757812,-4303.48876953,-4292.07128906,-4279.39208984,-4190.62255859,-4119.69775391,-4308.94824219,-4312.90576172,-4306.35107422,-4305.67285156,-4337.07568359,-4383.61181641,-4386.94384766,-4388.96582031,-4361.33935547,-4020.49267578,-4170.22949219,-4278.75927734,-4311.34179688,-4317.81201172,-4307.75683594,-4297.50195312,-4283.94042969,-4277.32617188,-4287.33740234,-4272.98144531,-4265.16943359,-4170.17675781,-3373.41870117,-3103.58911133,-3074.23486328,-3114.59472656,-3007.34667969,-2975.13012695,-3046.5546875,-2997.87011719,-2614.30224609,-1471.09350586,-1329.68859863,-1260.36706543,-1213.09814453,-1165.96411133,-1146.37036133,-1741.09606934,-2266.46191406,-3092.83056641,-3615.82617188,-3845.76586914,-3955.35473633,-3968.52832031,-3966.31884766,-3991.34643555,-3969.97314453,-3924.13598633,-3905.66430664,-3914.45703125,-3956.73046875,-3958.72705078,-3916.55029297,-3934.92358398
87,-3936.73339844,-3925.05761719,-3888.71313477,-3821.67407227,-3782.1262207,-3889.79589844,-3911.19580078,-3936.62207031,-3937.58178711,-3900.03393555,-3859.59155273,-3741.34399414,-3442.42456055,-3239.22387695,-3247.54663086,-3435.42285156,-3260.64111328,-3279.15332031,-3268.25146484,-2597.85229492,-2388.97363281,-2501.78588867,-2515.57495117,-2519.46557617,-2450.74243164,-2477.7421875,-2390.34765625,-2469.8137207,-2523.6184082,-2625.7043457,-2610.66479492,-2488.88769531,-2361.40039062,-2295.20727539,-2260.0378418,-2360.69116211,-2575.88989258,-2642.93017578,-2636.73583984,-2533.19140625,-2147.79467773,-2165.58398438,-2243.13476562,-2404.04125977,-2490.14404297,-2495.9597168,-2626.50048828,-2713.17602539,-2711.51855469,-2698.12231445,-2642.74560547,-2746.40014648,-2800.06884766,-2411.31054688,-2477.55419922,-2464.51782227,-2401.75073242,-2180.57348633,-1486.28649902,-1188.91796875,-1188.15625,-1191.50427246,-1226.09997559,-1263.4708252,-1285.96606445,-1940.37451172,-2021.74645996,-3326.97241211,-3537.09741211,-3657.35888672,-3635.62036133,-3592.84716797,-3647.96337891,-3798.47583008,-3987.07397461,-4044.52124023,-4107.77050781,-4173.92431641,-4199.96679688,-4220.37402344,-4217.76171875,-4216.24707031,-4231.89160156,-4247.49804688,-4258.24316406,-4261.18798828,-4256.34716797,-4245.97460938,-4234.14257812,-4227.22412109,-4208.83984375,-4205.34863281,-4250.49023438,-4199.52587891,-4315.49804688,-4323.78222656,-4336.05761719,-4225.54150391,-4115.67529297,-4167.7734375,-4370.59423828,-4314.20263672,-4192.82421875,-4237.63330078,-4020.30859375,-4000.16503906,-3654.94042969,-3927.79980469,-3749.87255859,-3684.60327148,-3668.98217773,-3316.03881836,-3004.40258789,-3431.98681641,-3757.3125,-3699.19335938,-4005.45239258,-3923.26074219,-4361.04345703,-4663.20654297,-4251.39453125,-4035.67675781,-3789.13598633,-3787.0300293,-3517.04077148,-3495.85302734,-3792.33300781,-3508.94702148,-4078.82763672,-4237.80126953,-4244.70068359,-4349.14892578,-4356.90722656,-4326.54980469,-4357.45605469,-4328.15625,-4300.19824219,-4299.8515625,-4303.39013672,-4311.75439453,-4323.06982422,-4318.08642578,-4313.92285156,-4308.10302734,-4312.65478516,-4312.39550781,-4309.57275391,-4304.99414062,-4301.71191406,-4298.57324219,-4287.2109375,-4271.65527344,-4252.57275391,-4194.01757812,-4064.04980469,-3589.11645508,-3231.41137695,-2653.57983398,-2391.26635742,-2432.47900391,-2328.55688477,-2200.16040039,-1882.55114746,-993.960144043,-962.773193359,-1116.72680664,-1206.08459473,-1389.88476562,-2507.82226562,-3431.29150391,-3912.53881836,-3908.1730957,-3925.81787109,-3946.36987305,-3966.86035156,-3985.33300781,-3997.52416992,-3988.19775391,-3972.09448242,-3946.77148438
86,-3547.93334961,-3302.5480957,-3481.27905273,-3765.74536133,-3667.41113281,-3269.02270508,-3476.81860352,-3075.39013672,-3070.72314453,-2837.5234375,-3149.15600586,-3249.89379883,-3284.02807617,-3066.47045898,-2944.41333008,-3008.08764648,-2294.69628906,-2257.00073242,-2484.80615234,-2444.11645508,-2427.29736328,-2221.47412109,-1885.52209473,-1658.23986816,-1786.55810547,-1773.70239258,-1652.36828613,-1923.76745605,-2249.55688477,-2384.73803711,-2358.93139648,-2361.51391602,-1333.41003418,-1183.14428711,-1196.55895996,-1518.13439941,-1626.51501465,-1566.8125,-1617.54138184,-1562.51037598,-1555.73742676,-1511.18969727,-1692.50354004,-1959.31677246,-2103.21069336,-2193.87304688,-2222.33422852,-2246.29663086,-2205.95361328,-2180.64331055,-2165.24951172,-2169.90405273,-1992.38183594,-1998.32653809,-1854.60827637,-1641.32397461,-1718.85461426,-1498.68432617,-1068.82275391,-836.252319336,-633.352966309,-600.356628418,-600.253845215,-601.465881348,-1849.4942627,-2613.11279297,-3082.96655273,-3155.63745117,-3200.63110352,-3197.80712891,-3198.92504883,-3204.72973633,-3245.70410156,-3352.79150391,-3484.45532227,-3605.89135742,-3686.68505859,-3805.95605469,-3831.01660156,-3901.00683594,-3949.12280273,-4017.3671875,-4080.03540039,-4083.77148438,-4061.74145508,-4025.90625,-4206.54101562,-4074.68432617,-4024.62719727,-4170.57373047,-4244.02197266,-4241.79443359,-4015.65380859,-3842.85302734,-4001.79956055,-4040.49926758,-3774.28881836,-3496.81665039,-2621.43457031,-2722.47509766,-3194.54882812,-3927.01782227,-4804.96044922,-4734.19677734,-4394.60449219,-4426.90185547,-3862.18383789,-3816.62231445,-3339.05493164,-3072.01928711,-3331.17211914,-3668.66894531,-3712.1940918,-3775.05029297,-3864.93383789,-3378.93212891,-3933.04711914,-3899.73120117,-3844.6652832,-3258.4543457,-3772.7487793,-3829.92773438,-3812.87792969,-3767.19970703,-3657.49755859,-3410.77441406,-3661.68603516,-3508.89990234,-3749.60351562,-4058.52563477,-3761.79760742,-3800.6496582,-3743.59301758,-4083.04101562,-3568.72338867,-3826.31616211,-3639.13549805,-3877.8112793,-4189.57177734,-4313.56445312,-4112.31005859,-4280.96240234,-4206.72753906,-4218.99365234,-4291.95507812,-4318.19042969,-4317.48681641,-4311.73730469,-4309.81884766,-4301.97509766,-4298.67382812,-4294.98583984,-4284.56542969,-4273.1796875,-4257.97216797,-4241.98535156,-4214.89013672,-4152.78515625,-3887.03100586,-3601.99951172,-3325.06225586,-2902.34155273,-1898.69714355,-916.741149902,-801.866027832,-777.565551758,-1249.09411621,-1524.17980957,-1146.77478027,-1023.26293945,-2695.0234375,-3960.11352539,-3907.77856445,-3865.40771484,-3800.30908203,-3542.36303711,-2889.29443359,-2621.85546875,-2901.40869141,-3434.59179688
85,-2211.66674805,-1867.68896484,-1766.81591797,-1777.48583984,-1686.10412598,-1486.24841309,-1741.02832031,-1731.75146484,-1931.03283691,-2148.69335938,-2122.98461914,-1764.98376465,-1776.61291504,-2079.3894043,-2283.78125,-2290.53857422,-2070.99389648,-2231.52368164,-2048.85595703,-2085.19580078,-2099.32983398,-1794.84387207,-1971.81213379,-1831.87744141,-1791.8293457,-2210.59863281,-2273.52172852,-1564.51135254,-1818.82531738,-1777.0098877,-1803.3692627,-1679.76379395,-1526.73291016,-1477.13635254,-1551.2935791,-1436.03393555,-1234.15698242,-1193.8737793,-1584.67163086,-1701.60559082,-2044.40161133,-1644.94873047,-2016.54528809,-1890.23498535,-1794.47912598,-1911.59875488,-1981.27319336,-2076.52905273,-2092.45043945,-1858.15722656,-1301.12817383,-1260.82446289,-1157.22119141,-971.130981445,-712.586669922,-511.686798096,-527.944335938,-497.372314453,-533.188659668,-564.320251465,-621.362121582,-782.614379883,-1060.27624512,-1250.75646973,-2590.63842773,-2796.78271484,-2748.05883789,-2719.06445312,-2601.25048828,-2491.94482422,-2388.12597656,-2258.26733398,-2021.12341309,-1508.04138184,-1414.61547852,-1399.75952148,-1397.60095215,-1391.97094727,-1631.74853516,-1296.4041748,-925.95489502,-849.393615723,-2833.89135742,-3853.94287109,-3835.01806641,-3652.49902344,-3880.03417969,-3958.59082031,-3936.41577148,-3705.75756836,-4064.70483398,-2996.90332031,-3613.16601562,-3620.00976562,-4419.22412109,-3764.98242188,-3417.21899414,-2559.71044922,-3605.71899414,-3728.60888672,-4350.23339844,-4056.14941406,-3752.84521484,-3910.51831055,-3865.25634766,-3720.14990234,-3756.80566406,-3833.42626953,-3824.08569336,-3885.16894531,-3898.64892578,-3982.26953125,-3911.20458984,-3908.58349609,-3900.7199707,-3887.14550781,-3876.42944336,-3844.87817383,-3839.44799805,-3829.15112305,-3820.06054688,-3811.01464844,-3804.92089844,-3804.38623047,-3782.73339844,-3757.11254883,-3733.22290039,-3713.66186523,-3707.49731445,-3710.18823242,-3709.5222168,-3707.08178711,-3699.72680664,-3655.66186523,-3602.89013672,-3627.05566406,-3724.82641602,-3850.01611328,-3892.41235352,-4345.79101562,-4073.20068359,-3953.61572266,-3811.92993164,-3970.42089844,-3812.00683594,-3963.63574219,-4212.57373047,-4235.27587891,-4309.79882812,-4384.45361328,-4294.44482422,-4284.22558594,-4280.42724609,-4269.06835938,-4255.88574219,-4237.83642578,-4220.23388672,-4208.484375,-4126.31005859,-4006.46069336,-3710.02514648,-3389.01489258,-2756.5324707,-1660.89160156,-1391.92431641,-1410.1138916,-808.811462402,-1765.81176758,-2464.20288086,-2475.57470703,-3586.50268555,-3519.55444336,-3514.55810547,-3418.9284668,-3345.82519531,-3218.83447266,-3122.02050781,-2909.93041992,-2621.0390625,-2267.19555664
84,-2529.13330078,-2227.91259766,-2250.58178711,-2114.11181641,-2265.32861328,-2444.74023438,-1635.66467285,-1637.12963867,-2746.80493164,-2583.66577148,-2401.20117188,-2390.15332031,-2348.81274414,-2207.87768555,-2575.81982422,-2540.10986328,-2600.46582031,-2523.07910156,-2276.63427734,-2236.02124023,-2372.28393555,-2464.6159668,-2678.14086914,-2791.08959961,-3083.29956055,-3172.57617188,-3082.85351562,-3253.61645508,-2932.44897461,-2829.67504883,-2837.77050781,-2391.51098633,-2116.94702148,-2176.14331055,-2250.54321289,-2094.32006836,-1874.61999512,-1962.85693359,-1723.80786133,-1840.0814209,-1519.96911621,-1783.52160645,-2036.06494141,-1592.97595215,-1771.42797852,-1609.3215332,-1574.67028809,-1650.5982666,-1664.65112305,-1636.43432617,-1468.11865234,-1351.00280762,-1076.85864258,-885.188476562,-797.403991699,-386.704681396,-357.793884277,-474.376495361,-747.918640137,-955.025756836,-746.637023926,-538.249023438,-395.577209473,-363.350708008,-313.284088135,-301.130279541,-339.898101807,-350.766479492,-381.031768799,-378.218170166,-368.041351318,-258.094360352,-194.224380493,-170.493728638,-193.757278442,-226.257263184,-326.854003906,-370.960662842,-1471.30895996,-2836.59912109,-1949.40380859,-3618.21948242,-3610.40112305,-3753.00073242,-3847.80078125,-3738.27539062,-3624.64648438,-3008.14013672,-2858.70019531,-2768.76171875,-3192.65991211,-2655.05224609,-3434.90063477,-3331.03027344,-3067.34375,-3748.4855957,-3382.17529297,-4000.63842773,-4000.07324219,-4000.15380859,-3727.20458984,-4006.51538086,-3999.984375,-3991.57714844,-3999.71386719,-3999.6887207,-3929.08276367,-3898.60327148,-3898.48657227,-3895.85107422,-3888.02441406,-3903.13818359,-3896.68530273,-3883.6081543,-3864.66992188,-3841.95581055,-3820.50488281,-3803.05322266,-3705.61962891,-3639.37792969,-3604.55371094,-3545.96875,-3245.94360352,-3233.65649414,-3212.28979492,-3199.50366211,-3200.15136719,-3214.05786133,-3274.19506836,-3329.9855957,-3377.61889648,-3416.90405273,-3472.3125,-3547.82568359,-3607.90551758,-3620.09423828,-3622.43383789,-3637.5378418,-3671.69213867,-3653.12695312,-3786.34204102,-3744.67260742,-3557.1105957,-2749.1159668,-3537.89160156,-4122.83300781,-4109.07958984,-4026.70043945,-3960.93359375,-3912.24926758,-3462.30957031,-4226.70703125,-4222.39501953,-4220.18359375,-4215.67871094,-4204.96630859,-4189.72070312,-4201.08740234,-4123.38378906,-3964.89794922,-3302.03027344,-2550.84912109,-2099.17626953,-1221.54614258,-1108.43920898,-1929.41333008,-2198.17675781,-1975.28588867,-2582.39306641,-2987.59619141,-3458.72973633,-3311.64331055,-3388.57617188,-3335.99267578,-3369.03662109,-3219.13745117,-3212.30957031,-2755.54541016,-2804.44995117,-2495.41943359
83,-2788.48876953,-2387.96191406,-2386.31567383,-2971.04785156,-3169.61425781,-3265.15429688,-3188.67480469,-3675.36132812,-3748.34155273,-3761.35742188,-3170.88671875,-3177.80322266,-3620.83520508,-3251.89575195,-3200.39208984,-2840.08398438,-2667.39013672,-2545.15942383,-2754.20288086,-3063.23583984,-3000.02026367,-2995.8605957,-3408.7734375,-3387.07226562,-3505.10595703,-3480.29199219,-3459.21899414,-2609.64038086,-3381.04150391,-3309.81274414,-3307.87451172,-3245.375,-3220.59814453,-3141.60449219,-2671.14648438,-2891.05664062,-2803.27514648,-2759.03979492,-2632.24902344,-2410.07641602,-2333.390625,-2054.61547852,-1778.71386719,-1524.05065918,-1507.54040527,-1375.28918457,-361.230834961,-258.454406738,-204.257553101,-274.955474854,-103.102470398,-475.578704834,223.673583984,0.0,289.6222229,234.654327393,-132.881652832,-232.914230347,-92.8705749512,-90.7132492065,-129.36138916,-130.834518433,-206.971405029,-403.40536499,-416.621063232,-372.816253662,-172.264724731,16.7190132141,525.62121582,528.019287109,0.790123462677,253.459747314,667.573303223,204.404937744,450.758514404,1055.38513184,794.345703125,631.204956055,-61.2089042664,-182.265625,-165.816757202,-188.842071533,-561.932495117,-1880.02331543,-3256.42016602,-3223.30541992,-3437.9140625,-4045.53857422,-3449.70825195,-4366.796875,-3846.65112305,-3311.92797852,-4099.48388672,-3943.23730469,-3980.23413086,-3537.57495117,-3582.07250977,-3194.75463867,-2878.45239258,-3929.68115234,-3997.15600586,-4000.00097656,-4000.03369141,-4001.09301758,-3919.6105957,-3843.01074219,-3673.60205078,-3613.57226562,-3479.05078125,-3402.35888672,-3360.09619141,-3315.84228516,-3241.09350586,-2994.95166016,-2742.34375,-2674.07568359,-2782.39331055,-1808.61791992,-1352.02929688,-1175.76452637,-1648.24560547,-2557.63964844,-2553.78588867,-2391.98242188,-2108.92456055,-2063.13598633,-2102.50512695,-2236.3581543,-2463.26318359,-2562.29589844,-2704.125,-2773.95629883,-2792.74438477,-2720.78051758,-3013.00927734,-3132.52880859,-3205.18798828,-3224.71313477,-3199.86230469,-3200.51831055,-3200.14819336,-3232.93774414,-3422.74975586,-3593.0456543,-3599.91723633,-3592.67651367,-3466.89013672,-3445.78833008,-4052.60351562,-3749.13354492,-3800.39355469,-3899.08227539,-4187.46337891,-4150.92236328,-4144.00488281,-4111.5,-4073.83935547,-4035.90820312,-3989.06860352,-3761.59545898,-2703.47973633,-1406.78601074,-1700.38781738,-2133.07202148,-2277.31665039,-2552.05957031,-2634.31689453,-2717.93359375,-2487.72070312,-2377.40429688,-2661.6328125,-2743.92456055,-2787.49975586,-2877.8671875,-2833.94677734,-2651.67114258,-2779.77392578,-2833.78027344,-2184.12890625,-2666.88452148
82,-1992.73327637,-2283.11035156,-2423.72265625,-3027.19750977,-3153.97509766,-3301.31469727,-3429.82641602,-3634.12353516,-3813.55126953,-3786.57470703,-3783.82543945,-3764.97241211,-3752.38354492,-3107.04443359,-3177.29541016,-3199.53466797,-3533.97949219,-2686.74536133,-3079.17895508,-2836.53564453,-3441.29418945,-3705.37231445,-3695.89599609,-3675.83032227,-3644.96411133,-3576.79174805,-3493.63671875,-3408.25415039,-3312.83251953,-2950.42529297,-2911.43334961,-2828.65576172,-3028.8347168,-3001.70898438,-2874.19091797,-2521.30761719,-2548.62182617,-2413.65063477,-1841.76025391,-638.044128418,-645.457641602,-314.274383545,-269.394134521,-249.756866455,-210.012893677,-167.483581543,175.48147583,167.947647095,276.028137207,231.482467651,0.911111116409,1532.36779785,1468.30273438,1367.01928711,1503.96447754,326.728393555,305.882965088,634.841491699,638.473571777,-587.624938965,327.540740967,517.325439453,460.158508301,0.0,-0.366880774498,421.977783203,347.229644775,223.694564819,784.515563965,590.83404541,908.713562012,1026.9753418,1137.14221191,226.560501099,778.36541748,-47.9292602539,538.176269531,105.942718506,0.0,176.942718506,-121.416343689,-1.45614588261,-124.775878906,-133.993438721,-112.035087585,-2467.27539062,-2970.59887695,-3032.05810547,-4037.60986328,-2088.5168457,-2842.09936523,-3235.60229492,-1126.28894043,-921.782958984,-739.972595215,-939.196228027,-1195.22509766,-1402.5567627,-2629.69140625,-3272.80981445,-3567.13378906,-3636.10351562,-3698.86694336,-3602.4543457,-3480.39257812,-3214.34716797,-2883.69091797,-2154.39453125,-1562.58374023,-488.111236572,-552.254272461,-454.533477783,-167.987136841,-196.913513184,-147.220352173,-306.21105957,-180.413162231,-188.750305176,-199.764541626,-306.754821777,-131.189300537,-241.452819824,-364.482055664,-543.344665527,-591.575195312,-647.432983398,-673.643188477,-608.066894531,-517.313415527,-364.888549805,-387.239440918,-408.514160156,-406.721405029,-405.966094971,-418.793914795,-694.073364258,-986.185913086,-1257.67236328,-2046.34741211,-2579.94580078,-2798.32983398,-3022.8527832,-3159.39428711,-3200.3515625,-3225.62426758,-3355.36254883,-3377.36938477,-3385.77905273,-3398.42456055,-3985.20727539,-3309.16699219,-3626.84082031,-3712.00170898,-3985.26098633,-4006.5456543,-4006.45458984,-3987.95849609,-3878.19628906,-3728.1340332,-3161.78515625,-2343.97607422,-1468.53527832,-1841.421875,-2202.06884766,-2526.91503906,-2608.32275391,-2688.35449219,-2728.37915039,-2780.39672852,-2804.49316406,-2811.9921875,-2819.55200195,-2800.80541992,-2821.54199219,-2803.39575195,-2761.1015625,-2762.45117188,-2661.93920898,-2539.38476562,-2361.18701172
